_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
66559b1474e22312210893cc,,109.46,92.31,132.37,90.05,43;1;1;1,words,10,-1,0,4.71,0,0,false,false,english,none,normal,false,false,false,,1716886292000
66559b0e74e2231221089399,,113.04,91.84,129.19,65.02,42;3;0;1,words,10,-1,2,4.46,0,6.93,false,false,english,none,normal,false,false,false,,1716886286000
66559aff74e2231221089315,,142.76,100,142.76,87.59,47;0;0;0,words,10,-1,1,3.95,0,3.26,false,false,english,none,normal,false,false,false,,1716886271000
66559ad974e22312210891cc,,132.65,98,132.65,72.43,49;0;0;0,words,10,-1,3,4.43,0,5.2,false,false,english,none,normal,false,false,false,,1716886233000
66559acc74e2231221089166,,117.7,97.5,117.7,79.46,39;0;0;0,words,10,-1,1,3.98,0,1.61,false,false,english,none,normal,false,false,false,,1716886220000
66559ac374e2231221089118,,41.08,96.43,41.08,3.82,51;0;0;0,words,10,-1,0,14.9,6,0,false,false,english,none,normal,false,false,false,,1716886211000
66559ab274e2231221089084,,147.96,100,147.96,89.02,49;0;0;0,words,10,-1,2,3.97,0,1.48,false,false,english,none,normal,false,false,false,,1716886194000
66559a6074e2231221088db1,,109.85,96.67,109.85,72.92,58;0;0;0,words,10,-1,0,6.34,0,0,false,false,english,none,normal,false,false,false,,1716886112000
66559a5774e2231221088d66,,117.68,96.3,129.69,80.04,49;0;1;0,words,10,-1,3,5,1,7.14,false,false,english,none,normal,false,false,false,,1716886103000
66559a4674e2231221088cbc,,119.25,98.18,119.25,63.06,53;0;0;0,words,10,-1,0,5.33,0,0,false,false,english,none,normal,false,false,false,,1716886086000
66559a4074e2231221088c79,,147.72,100,147.72,92.77,49;0;0;0,words,10,-1,0,3.98,0,0,false,false,english,none,normal,false,false,false,,1716886080000
66559a3a74e2231221088c46,,147.17,94.44,162.19,92.93,49;2;0;0,words,10,-1,0,4,1,0,false,false,english,none,normal,false,false,false,,1716886074000
6655938374e2231221084b8c,true,117.54,95.32,124.15,76.09,4942;88;13;13,words,1000,-1,10,504.55,0,24.45,false,false,english,none,normal,false,false,false,,1716884355000
6655914e74e22312210836bc,,137.96,100,137.96,69.43,130;0;0;0,words,25,-1,9,11.31,0,43.87,false,false,english,none,master,false,false,false,,1716883790000
6655910874e2231221083423,,136.28,100,136.28,80.22,129;0;0;0,words,25,-1,3,11.36,0,11.2,false,false,english,none,master,false,false,false,,1716883720000
665590d774e2231221083220,true,140.36,100,140.36,76.21,131;0;0;0,words,25,-1,2,11.2,0,3.82,false,false,english,none,master,false,false,false,,1716883671000
665590b474e22312210830da,,114.25,90.26,131.31,80.96,462;33;4;4,words,100,-1,1,48.53,0,49.33,false,false,english,none,normal,false,false,false,,1716883636000
6655904674e2231221082cb2,,119.58,100,119.58,67.92,82;0;0;0,quote,6918,0,1,8.23,0,1.51,false,false,english,none,normal,false,false,false,,1716883526000
6655903a74e2231221082c3f,,99.53,93.98,104.77,65.07,76;2;0;0,quote,5844,0,3,9.16,0,6.82,false,false,english,none,normal,false,false,false,,1716883514000
6655902574e2231221082b92,,88.01,93.33,94.58,56.12,67;1;1;0,quote,5848,0,0,9.14,0,0,false,false,english,none,normal,false,false,false,,1716883493000
6655901a74e2231221082b3d,,100.78,96.63,106.92,80.16,82;1;0;0,quote,1239,0,1,9.76,0,0.84,false,false,english,none,normal,false,false,false,,1716883482000
6655900b74e2231221082acc,,99.47,86.89,117.02,70.13,51;4;1;1,quote,1112,0,0,6.15,0,0,false,false,english,none,normal,false,false,false,,1716883467000
6655900374e2231221082a8a,,93.15,98.75,98.05,74.56,76;0;0;1,quote,6867,0,1,9.79,0,1.75,false,false,english,none,normal,false,false,false,,1716883459000
66558ff674e2231221082a21,,131.18,100,131.18,97.86,51;0;0;0,quote,141,0,0,4.67,0,0,false,false,english,none,normal,false,false,false,,1716883446000
66558ff074e22312210829ec,,107.75,97.87,107.75,71.62,92;0;0;0,quote,2934,0,0,10.25,0,0,false,false,english,none,normal,false,false,false,,1716883440000
66558fe474e2231221082988,,102.49,98.88,102.49,70.45,87;0;0;0,quote,1399,0,0,10.19,0,0,false,false,english,none,normal,false,false,false,,1716883428000
66558fd974e223122108290c,,97.17,83.87,123.48,85.93,48;7;0;0,quote,5632,0,1,5.93,0,0.98,false,false,english,none,normal,false,false,false,,1716883417000
66558fd074e22312210828ba,,90.99,89.29,115.8,88.22,44;3;1;1,quote,5346,0,0,5.8,0,0,false,false,english,none,normal,false,false,false,,1716883408000
66558fc974e2231221082881,,114.22,96.83,119.93,66.41,60;1;0;0,quote,66,0,0,6.3,0,0,false,false,english,none,normal,false,false,false,,1716883401000
66558fc274e2231221082827,,95.62,95.56,100.17,73.9,84;1;0;0,quote,3921,0,0,10.54,0,0,false,false,english,none,normal,false,false,false,,1716883394000
66558fb674e22312210827bc,,101.31,95.52,109.61,63.24,61;1;0;0,quote,5368,0,0,7.23,0,0,false,false,english,none,normal,false,false,false,,1716883382000
66558fac74e2231221082756,,106.04,100,106.04,76.33,41;0;0;0,quote,5024,0,0,4.64,0,0,false,false,english,none,normal,false,false,false,,1716883372000
66558fa674e223122108272f,,117.66,100,117.66,59.82,50;0;0;0,quote,2262,0,1,5.1,0,0.9,false,false,english,none,normal,false,false,false,,1716883366000
66558f9d74e22312210826d5,,139.02,100,139.02,89,29;0;0;0,quote,5398,0,0,2.5,0,0,false,false,english,none,normal,false,false,false,,1716883357000
66558f9a74e22312210826b9,,110.52,96.34,110.52,81.64,79;0;0;0,quote,3454,0,0,8.58,0,0,false,false,english,none,normal,false,false,false,,1716883354000
66558f9074e2231221082662,,98.43,97.59,111.91,82.06,73;1;0;0,quote,5689,0,0,8.9,0,0,false,false,english,none,normal,false,false,false,,1716883344000
66558f8674e2231221082601,,104.47,97.98,117.67,82.84,87;1;0;0,quote,4302,0,1,9.99,0,2.62,false,false,english,none,normal,false,false,false,,1716883334000
66558f7874e223122108257d,,92.44,96.74,98.97,64.16,85;1;0;0,quote,798,0,0,11.03,0,0,false,false,english,none,normal,false,false,false,,1716883320000
66558f6b74e223122108251c,,88.61,96.59,97.69,82.91,78;1;0;0,quote,6661,0,0,10.56,0,0,false,false,english,none,normal,false,false,false,,1716883307000
66558f5e74e223122108249c,,92.3,91.86,104.61,74.54,75;3;0;1,quote,5845,0,0,9.75,0,0,false,false,english,none,normal,false,false,false,,1716883294000
66558f5374e2231221082431,,59.55,79.41,103.44,61.57,38;7;1;2,quote,6977,0,0,7.66,0,0,false,false,english,none,normal,false,false,false,,1716883283000
66558f4a74e22312210823e9,,104.69,89.77,113.96,66.76,79;6;0;1,quote,4082,0,0,9.06,0,0,false,false,english,none,normal,false,false,false,,1716883274000
66558f3f74e223122108238c,,107.54,96.63,115.41,69.25,82;1;0;0,quote,6437,0,0,9.15,0,0,false,false,english,none,normal,false,false,false,,1716883263000
66558f3474e223122108233d,,108.74,95.59,108.74,63.28,65;0;0;0,quote,6397,0,0,7.17,0,0,false,false,english,none,normal,false,false,false,,1716883252000
66558f2b74e22312210822ed,,107.51,100,107.51,83.29,80;0;0;0,quote,5182,0,1,8.93,0,0.85,false,false,english,none,normal,false,false,false,,1716883243000
66558f1f74e223122108229a,,79.16,91.67,89.58,72.68,38;0;0;1,quote,6948,0,1,5.76,0,0.88,false,false,english,none,normal,false,false,false,,1716883231000
66558f1674e2231221082250,,107.68,96.05,115.26,79.44,71;2;0;0,quote,1359,0,1,7.91,0,0.92,false,false,english,none,normal,false,false,false,,1716883222000
66558f0b74e22312210821f6,,117.37,100,117.37,60.95,70;0;0;0,quote,6433,0,0,7.16,0,0,false,false,english,none,normal,false,false,false,,1716883211000
66558f0374e22312210821b4,,115.58,98.91,115.58,78.37,91;0;0;0,quote,5167,0,1,9.45,0,5.44,false,false,english,none,normal,false,false,false,,1716883202000
66558eee74e2231221082108,,91.06,95.08,101.18,48.52,54;1;0;0,quote,1409,0,0,7.12,0,0,false,false,english,none,normal,false,false,false,,1716883182000
66558ee574e22312210820c9,,99.28,89.47,115.49,81.58,49;3;1;1,quote,6844,0,1,5.92,0,8.6,false,false,english,none,normal,false,false,false,,1716883173000
66558ed574e223122108203e,,92.08,93.67,92.08,57.86,74;0;0;0,quote,5231,0,0,9.64,0,0,false,false,english,none,normal,false,false,false,,1716883157000
66558eca74e2231221081fca,,87.8,90.54,105.07,68.72,61;3;0;0,quote,4737,0,0,8.34,0,0,false,false,english,none,normal,false,false,false,,1716883146000
66558ec074e2231221081f64,,113.87,100,113.87,66.73,68;0;0;0,quote,5590,0,1,7.17,0,0.84,false,false,english,none,normal,false,false,false,,1716883136000
66558eb474e2231221081ef6,,82.28,92.22,93.25,74.67,75;2;0;0,quote,6741,0,0,10.94,0,0,false,false,english,none,normal,false,false,false,,1716883124000
66558ea774e2231221081e7d,,113.49,100,113.49,87.71,84;0;0;0,quote,2567,0,1,8.88,0,1.06,false,false,english,none,normal,false,false,false,,1716883111000
66558e9a74e2231221081def,,81.56,91.25,89.6,57.32,71;2;1;1,quote,6579,0,0,10.45,0,0,false,false,english,none,normal,false,false,false,,1716883098000
66558e8e74e2231221081d81,,106.28,97.59,108.94,61.15,80;0;0;1,quote,4504,0,2,9.03,0,4.8,false,false,english,none,normal,false,false,false,,1716883086000
66558e7774e2231221081c9d,,67.19,84.09,82.01,67.66,68;8;0;2,words,10,-1,0,12.14,0,0,false,false,english_5k,none,normal,false,false,false,,1716883063000
66558e6a74e2231221081c19,,98.54,94.2,106.24,78.59,64;3;0;1,words,10,-1,0,7.79,0,0,false,false,english_5k,none,normal,false,false,false,,1716883050000
66558e5f74e2231221081ba9,true,117.11,100,117.11,67.54,88;0;0;0,words,10,-1,0,9.02,0,0,false,false,english_5k,none,normal,false,false,false,,1716883039000
66558e5574e2231221081b3f,true,89.69,96.05,89.69,67.74,72;0;0;0,words,10,-1,0,9.63,0,0,false,false,english_5k,none,normal,false,false,false,,1716883029000
66547f1c74e2231221ff0336,,117.91,94.34,117.91,51,50;0;0;0,words,10,-1,0,5.09,0,0,false,false,english,none,normal,false,false,false,,1716813596000
66547f1574e2231221ff02f2,,114.95,98.08,114.95,66.26,51;0;0;0,words,10,-1,0,5.32,0,0,false,false,english,none,normal,false,false,false,,1716813589000
66547f0e74e2231221ff02af,,131.55,100,131.55,81.59,51;0;0;0,words,10,-1,1,4.65,0,5.16,false,false,english,none,normal,false,false,false,,1716813582000
66547f0174e2231221ff0235,,113.14,98.28,113.14,55.02,57;0;0;0,words,10,-1,0,6.05,0,0,false,false,english,none,normal,false,false,false,,1716813569000
66547ef974e2231221ff01ea,,96.27,94.55,96.27,59.53,52;0;0;0,words,10,-1,0,6.48,0,0,false,false,english,none,normal,false,false,false,,1716813561000
66547ef274e2231221ff01b3,,130.45,100,130.45,89.09,54;0;0;0,words,10,-1,0,4.97,0,0,false,false,english,none,normal,false,false,false,,1716813554000
66547eeb74e2231221ff0175,,133.89,100,133.89,88.08,52;0;0;0,words,10,-1,0,4.66,0,0,false,false,english,none,normal,false,false,false,,1716813547000
66547ee674e2231221ff0147,,128.47,100,128.47,96.26,53;0;0;0,words,10,-1,4,4.95,0,3.23,false,false,english,none,normal,false,false,false,,1716813542000
6654781974e2231221fec1a4,,161.63,100,161.63,68.34,45;0;0;0,words,10,-1,3,3.34,0,2.25,false,false,english,none,normal,false,false,false,,1716811801000
665475e974e2231221feac99,true,120.93,97.89,123.19,79.5,1286;7;0;0,words,250,-1,1,127.61,0,0.51,false,false,english,none,normal,false,false,false,,1716811241000
665474f774e2231221fea392,,133.75,100,133.75,88.08,51;0;0;0,words,10,-1,1,4.58,0,0.29,false,false,english,none,normal,false,false,false,,1716810999000
665474ef74e2231221fea345,,126.01,100,126.01,76.66,57;0;0;0,words,10,-1,0,5.43,0,0,false,false,english,none,normal,false,false,false,,1716810991000
665474e974e2231221fea308,,111.39,93.75,121.51,77.12,44;2;0;0,words,10,-1,0,4.74,0,0,false,false,english,none,normal,false,false,false,,1716810985000
665474e374e2231221fea2d4,,132,100,132,89.78,53;0;0;0,words,10,-1,0,4.82,0,0,false,false,english,none,normal,false,false,false,,1716810979000
665474dc74e2231221fea28e,,107.1,97.83,107.1,51.48,45;0;0;0,words,10,-1,0,5.04,0,0,false,false,english,none,normal,false,false,false,,1716810972000
665474d674e2231221fea26c,,130.02,100,130.02,55.51,44;0;0;0,words,10,-1,0,4.06,0,0,false,false,english,none,normal,false,false,false,,1716810966000
665474c374e2231221fea1d1,,133.38,100,133.38,73.16,48;0;0;0,words,10,-1,0,4.32,0,0,false,false,english,none,normal,false,false,false,,1716810947000
665474be74e2231221fea194,,129.78,100,129.78,86.75,49;0;0;0,words,10,-1,0,4.53,0,0,false,false,english,none,normal,false,false,false,,1716810942000
665474b874e2231221fea15c,,134.72,100,134.72,59.88,47;0;0;0,words,10,-1,0,4.19,0,0,false,false,english,none,normal,false,false,false,,1716810936000
665474b374e2231221fea131,,99.08,97.87,99.08,68.24,46;0;0;0,words,10,-1,0,5.57,0,0,false,false,english,none,normal,false,false,false,,1716810931000
665474ac74e2231221fea0e2,,118.15,94.23,118.15,72.09,49;0;0;0,words,10,-1,0,4.98,0,0,false,false,english,none,normal,false,false,false,,1716810924000
665474a674e2231221fea0a8,,135.4,100,135.4,73.08,49;0;0;0,words,10,-1,0,4.34,0,0,false,false,english,none,normal,false,false,false,,1716810918000
665474a074e2231221fea06e,,132.48,98,135.24,67.14,48;0;0;2,words,10,-1,1,4.35,0,4.55,false,false,english,none,normal,false,false,false,,1716810912000
6654749574e2231221fea00e,,136.63,100,136.63,74.7,50;0;0;0,words,10,-1,1,4.39,0,0.04,false,false,english,none,normal,false,false,false,,1716810901000
6654748d74e2231221fe9fc8,,142.06,100,142.06,54.69,49;0;0;0,words,10,-1,0,4.14,0,0,false,false,english,none,normal,false,false,false,,1716810893000
6654748774e2231221fe9f8d,,136.91,100,136.91,92.22,52;0;0;0,words,10,-1,0,4.56,0,0,false,false,english,none,normal,false,false,false,,1716810887000
6654748274e2231221fe9f58,,116.49,98.04,116.49,69.06,50;0;0;0,words,10,-1,0,5.15,0,0,false,false,english,none,normal,false,false,false,,1716810881000
6654747b74e2231221fe9f0f,,121.69,100,121.69,59.41,51;0;0;0,words,10,-1,1,5.03,0,0.38,false,false,english,none,normal,false,false,false,,1716810875000
6654747374e2231221fe9eca,,123.97,100,123.97,92.67,60;0;0;0,words,10,-1,0,5.81,0,0,false,false,english,none,normal,false,false,false,,1716810867000
6654746c74e2231221fe9e92,,106.78,96.23,120.41,57.47,47;0;1;0,words,10,-1,1,5.28,0,3.51,false,false,english,none,normal,false,false,false,,1716810860000
6654746174e2231221fe9e1c,,120.84,100,120.84,85.88,48;0;0;0,words,10,-1,0,4.77,0,0,false,false,english,none,normal,false,false,false,,1716810849000
6654745b74e2231221fe9deb,,122.16,100,122.16,92.5,48;0;0;0,words,10,-1,0,4.72,0,0,false,false,english,none,normal,false,false,false,,1716810843000
6654665374e2231221fe1dab,,113.72,98.04,113.72,51.7,48;0;0;0,words,10,-1,0,5.07,0,0,false,false,english,none,normal,false,false,false,,1716807251000
6654664d74e2231221fe1d71,,138.25,100,138.25,79.06,51;0;0;0,words,10,-1,0,4.43,0,0,false,false,english,none,normal,false,false,false,,1716807245000
6654664474e2231221fe1d1a,,133.13,100,133.13,94.02,55;0;0;0,words,10,-1,0,4.96,0,0,false,false,english,none,normal,false,false,false,,1716807236000
6654663574e2231221fe1c95,,139.05,100,139.05,90.53,44;0;0;0,words,10,-1,0,3.8,0,0,false,false,english,none,normal,false,false,false,,1716807221000
6654663074e2231221fe1c5e,,95.89,83.02,133.74,84.72,38;6;1;1,words,10,-1,0,4.76,0,0,false,false,english,none,normal,false,false,false,,1716807216000
6654662a74e2231221fe1c32,,134.8,100,134.8,92.63,45;0;0;0,words,10,-1,3,4.01,1,4.03,false,false,english,none,normal,false,false,false,,1716807210000
66534b3a6d1b0584d21fa7c0,,123.2,95.73,128,80.97,154;2;0;0,time,15,-1,4,15,0,23.57,false,false,english,none,normal,false,false,false,,1716734778000
6652f23d6d1b0584d21cd246,,102.39,88.16,119.99,76.96,128;10;2;2,time,15,-1,1,15,0,1.85,false,false,english,none,normal,false,false,false,,1716711997000
6652249c6d1b0584d217d8e1,,112,93.96,116.8,85.08,140;4;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716659356000
6652248b6d1b0584d217d85a,,100.79,94.29,106.39,64.01,126;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716659339000
6652247b6d1b0584d217d7d4,,121.6,93.6,136.8,84.77,152;7;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716659323000
6651c23b6d1b0584d2148c34,,88.8,91.06,88.8,51.47,111;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716634171000
6651c21a6d1b0584d2148b25,,96,88.97,112.8,78.41,120;7;1;4,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716634138000
6651c2096d1b0584d2148ab8,,101.59,93.06,110.39,69.86,127;4;0;0,time,15,-1,1,15,0,9.58,false,false,english,none,normal,false,false,false,,1716634121000
6650b5386d1b0584d20cbed3,,110.39,94.77,120.79,80.99,138;4;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716565304000
6650b5276d1b0584d20cbe06,,118.4,94.9,124,80.62,148;4;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716565287000
6650b5166d1b0584d20cbd2e,,125.59,100,125.59,81.58,157;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716565270000
6650b5066d1b0584d20cbc6f,,103.98,94.24,103.98,67.16,130;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716565254000
6650b4f56d1b0584d20cbba8,,113.56,95.39,117.56,75.33,142;2;0;0,time,15,-1,2,15.01,0,9.91,false,false,english,none,normal,false,false,false,,1716565237000
6650b4d76d1b0584d20cba37,,127.19,98.76,127.19,84.24,159;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716565207000
6650b4c66d1b0584d20cb970,,124.79,98.16,130.39,83.93,156;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716565190000
6650b4b66d1b0584d20cb894,,114.39,96.62,114.39,72.84,143;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716565174000
6650b4a56d1b0584d20cb7af,,123.97,99.36,123.97,80.2,155;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716565157000
6650b4936d1b0584d20cb6c7,,121.47,82.22,147.74,93.29,37;5;1;1,words,10,-1,0,3.66,0,0,false,false,english,none,normal,false,false,false,,1716565139000
6650b48e6d1b0584d20cb68d,,118.35,96.3,118.35,57.48,51;0;0;0,words,10,-1,0,5.17,0,0,false,false,english,none,normal,false,false,false,,1716565134000
6650b4876d1b0584d20cb636,,121.45,97.92,121.45,76.43,47;0;0;0,words,10,-1,2,4.64,0,2.73,false,false,english,none,normal,false,false,false,,1716565127000
6650b47e6d1b0584d20cb5cc,,79.04,84.91,114.17,58.48,36;5;0;0,words,10,-1,0,5.47,0,0,false,false,english,none,normal,false,false,false,,1716565118000
66507bf56d1b0584d20a4009,,100.42,90.38,130.54,71.15,40;2;1;1,words,10,-1,1,4.78,0,5.57,false,false,english,none,normal,false,false,false,,1716550645000
664f1818bea7806f66f80318,,149.91,100,149.91,63.73,52;0;0;0,words,10,-1,0,4.16,0,0,false,false,english,none,normal,false,false,false,,1716459544000
664f1594bea7806f66f7ed88,,155.9,100,155.9,90.46,50;0;0;0,words,10,-1,2,3.85,0,0.98,false,false,english,none,normal,false,false,false,,1716458900000
664f158bbea7806f66f7ed2b,,132.74,96.08,147.17,59.18,46;1;0;0,words,10,-1,0,4.16,0,0,false,false,english,none,normal,false,false,false,,1716458891000
664f1585bea7806f66f7ecf4,,139.58,100,139.58,78.47,55;0;0;0,words,10,-1,1,4.73,0,1.04,false,false,english,none,normal,false,false,false,,1716458885000
664f157cbea7806f66f7ec8e,,144.3,94.74,161.27,66.44,51;2;0;0,words,10,-1,4,4.24,0,5.2,false,false,english,none,normal,false,false,false,,1716458876000
664f156dbea7806f66f7ebf2,,109.68,88.68,132.63,88.08,43;3;1;1,words,10,-1,1,4.7,0,0.94,false,false,english,none,normal,false,false,false,,1716458861000
664f1566bea7806f66f7eb9d,,143.56,94.74,160.45,66.9,51;2;0;0,words,10,-1,5,4.26,0,9.14,false,false,english,none,normal,false,false,false,,1716458854000
664f1550bea7806f66f7eabd,,128.27,100,128.27,54.37,44;0;0;0,words,10,-1,1,4.12,0,1.05,false,false,english,none,normal,false,false,false,,1716458832000
664f1546bea7806f66f7ea66,,143.31,100,143.31,82.29,54;0;0;0,words,10,-1,2,4.52,0,1.71,false,false,english,none,normal,false,false,false,,1716458821000
664f153cbea7806f66f7ea0d,,131.3,100,131.3,55.51,44;0;0;0,words,10,-1,0,4.02,0,0,false,false,english,none,normal,false,false,false,,1716458812000
664f1537bea7806f66f7e9dd,,104.61,76.92,136.79,69.23,39;8;1;0,words,10,-1,1,4.47,0,2.63,false,false,english,none,normal,false,false,false,,1716458807000
664f152dbea7806f66f7e99a,,144.63,100,144.63,66.39,51;0;0;0,words,10,-1,2,4.23,0,4.96,false,false,english,none,normal,false,false,false,,1716458797000
664f1512bea7806f66f7e896,,150.67,100,150.67,58.96,52;0;0;0,words,10,-1,0,4.14,0,0,false,false,english,none,normal,false,false,false,,1716458770000
664f150bbea7806f66f7e854,,103.53,100,103.53,74.84,51;0;0;0,words,10,-1,0,5.91,0,0,false,false,english,none,normal,false,false,false,,1716458763000
664f1504bea7806f66f7e817,,106.05,94,112.97,56.96,46;1;0;0,words,10,-1,1,5.21,0,1.6,false,false,english,none,normal,false,false,false,,1716458756000
664f14fbbea7806f66f7e7b7,,132.15,94.23,146.21,66.92,47;2;0;0,words,10,-1,0,4.27,0,0,false,false,english,none,normal,false,false,false,,1716458747000
664f14f5bea7806f66f7e787,,138.12,93.88,165.07,88.53,41;2;0;0,words,10,-1,3,3.56,0,4.16,false,false,english,none,normal,false,false,false,,1716458741000
664f14e8bea7806f66f7e711,,150.46,100,150.46,67.19,54;0;0;0,words,10,-1,0,4.31,0,0,false,false,english,none,normal,false,false,false,,1716458728000
664f14e4bea7806f66f7e6e6,,120.97,95.24,127.12,77.62,59;2;0;0,words,10,-1,0,5.85,0,0,false,false,english,none,normal,false,false,false,,1716458724000
664f14ddbea7806f66f7e69d,,124.69,94.23,140.96,70.46,46;2;0;0,words,10,-1,4,4.43,0,7.64,false,false,english,none,normal,false,false,false,,1716458717000
664f14cbbea7806f66f7e5f2,,129.96,95.65,129.96,53.24,44;0;0;0,words,10,-1,2,4.06,0,6.35,false,false,english,none,normal,false,false,false,,1716458699000
664f14bdbea7806f66f7e56a,,151.37,96.23,160.45,85.13,50;1;0;0,words,10,-1,0,3.96,0,0,false,false,english,none,normal,false,false,false,,1716458685000
664f14b7bea7806f66f7e538,,141.74,100,141.74,92.55,54;0;0;0,words,10,-1,2,4.57,0,3.05,false,false,english,none,normal,false,false,false,,1716458679000
664f14acbea7806f66f7e4d3,,146.16,94.34,172.14,92.47,45;2;0;1,words,10,-1,0,3.69,0,0,false,false,english,none,normal,false,false,false,,1716458668000
664f14a7bea7806f66f7e49e,,138.68,96.83,138.68,64.91,60;0;0;0,words,10,-1,2,5.19,0,3.6,false,false,english,none,normal,false,false,false,,1716458663000
664f149cbea7806f66f7e43a,,110.11,91.94,110.11,44.12,56;0;0;0,words,10,-1,3,6.1,0,2.04,false,false,english,none,normal,false,false,false,,1716458652000
664f148fbea7806f66f7e3d6,,100.19,93.88,100.19,59.15,46;0;0;0,words,10,-1,0,5.51,0,0,false,false,english,none,normal,false,false,false,,1716458639000
664f1489bea7806f66f7e39c,,123.77,96.36,123.77,54.03,52;0;0;0,words,10,-1,3,5.04,0,2.59,false,false,english,none,normal,false,false,false,,1716458633000
664f1465bea7806f66f7e247,,154.3,96.15,178.3,89.46,45;0;1;0,words,10,-1,1,3.5,0,0.06,false,false,english,none,normal,false,false,false,,1716458597000
664f01f5bea7806f66f73dbb,,39.59,96.3,42.76,65.46,50;1;0;0,words,10,-1,0,15.16,0,0,false,false,english,none,normal,false,false,false,,1716453877000
664f01e2bea7806f66f73d14,,33.58,95.45,33.58,54.37,42;0;0;0,time,15,-1,2,15.01,0,15.62,false,false,english,none,normal,false,false,false,,1716453858000
664ef4fabea7806f66f6d18b,,86.4,97.3,86.4,58.22,108;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716450554000
664ef4eabea7806f66f6d0fa,,103.15,95.04,111.14,76.44,129;4;0;0,time,15,-1,5,15.01,0,39.3,false,false,english,none,normal,false,false,false,,1716450538000
664ef478bea7806f66f6cd13,,106.39,100,106.39,72.42,133;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1716450424000
664ef447bea7806f66f6cb6f,,133.33,100,133.33,90.23,167;0;0;0,time,15,-1,3,15.03,0,18.95,false,false,english,none,normal,false,false,false,,1716450375000
664da3d1bea7806f66eaa131,,126.28,100,126.28,89.68,158;0;0;0,time,15,-1,3,15.01,0,8.04,false,false,english,none,normal,false,false,false,,1716364241000
664da3b1bea7806f66eaa044,,119.88,99.34,119.88,78.42,150;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1716364209000
664da3a0bea7806f66ea9fcb,,126.13,98.75,126.13,86.89,158;0;0;0,time,15,-1,0,15.03,0,0,false,false,english,none,normal,false,false,false,,1716364192000
664d9aa5bea7806f66ea4eda,,142.3,97.31,148.69,84.76,178;4;0;1,time,15,-1,1,15.01,0,0.02,false,false,english,none,normal,false,false,false,,1716361893000
664d99b8bea7806f66ea467d,true,146.99,100,146.99,92.43,184;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1716361656000
664d98bfbea7806f66ea3de3,,113.56,98.66,117.56,75.21,142;0;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1716361407000
6645b85faf89d82c26f6f2aa,,128.71,100,128.71,92.05,161;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1715845215000
6645b06caf89d82c26f6a715,,117.51,98.67,117.51,82.11,147;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1715843180000
6645b05caf89d82c26f6a687,,115.12,92.95,123.12,74.25,144;6;1;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1715843164000
6644e9cdaf89d82c26ef16f6,,130.38,100,130.38,86.62,163;0;0;0,time,15,-1,2,15,0,12.35,false,false,english,none,normal,false,false,false,,1715792333000
6644e928af89d82c26ef0d36,,119.96,99.35,123.16,86.01,150;0;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1715792168000
6644e915af89d82c26ef0c06,,107.97,95.89,114.37,76.43,135;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1715792149000
6644e904af89d82c26ef0b0b,,127.17,100,127.17,87.68,159;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1715792132000
6644e8f1af89d82c26ef09d4,,121.57,99.35,121.57,80.99,152;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1715792113000
