"kjønn";"alder";"år";"Personer"
"Kvinner";70;2001;18028
"Kvinner";70;2002;17656
"Kvinner";70;2003;17428
"Kvinner";70;2004;16122
"Kvinner";70;2005;16104
"Kvinner";70;2006;16228
"Kvinner";70;2007;16566
"Kvinner";70;2008;17100
"Kvinner";70;2009;17909
"Kvinner";70;2010;18406
"Kvinner";70;2011;18820
"Kvinner";70;2012;18174
"Kvinner";70;2013;20529
"Kvinner";70;2014;22021
"Kvinner";70;2015;24711
"Kvinner";70;2016;25792
"Kvinner";70;2017;28676
"Kvinner";70;2018;27726
"Kvinner";70;2019;26784
"Kvinner";70;2020;26516
"Kvinner";70;2021;26387
"Kvinner";70;2022;25723
"Kvinner";70;2023;27198
"Kvinner";70;2024;27775
"Kvinner";70;2025;28109
"Kvinner";71;1986;20179
"Kvinner";71;1987;20262
"Kvinner";71;1988;20386
"Kvinner";71;1989;21252
"Kvinner";71;1990;21142
"Kvinner";71;1991;19748
"Kvinner";71;1992;23641
"Kvinner";71;1993;22081
"Kvinner";71;1994;21523
"Kvinner";71;1995;21164
"Kvinner";71;1996;20328
"Kvinner";71;1997;19204
"Kvinner";71;1998;19285
"Kvinner";71;1999;18192
"Kvinner";71;2000;18198
"Kvinner";71;2001;17585
"Kvinner";71;2002;17757
"Kvinner";71;2003;17373
"Kvinner";71;2004;17167
"Kvinner";71;2005;15897
"Kvinner";71;2006;15854
"Kvinner";71;2007;16021
"Kvinner";71;2008;16375
"Kvinner";71;2009;16878
"Kvinner";71;2010;17677
"Kvinner";71;2011;18167
"Kvinner";71;2012;18611
"Kvinner";71;2013;17945
"Kvinner";71;2014;20297
"Kvinner";71;2015;21756
"Kvinner";71;2016;24402
"Kvinner";71;2017;25516
"Kvinner";71;2018;28336
"Kvinner";71;2019;27395
"Kvinner";71;2020;26497
"Kvinner";71;2021;26178
"Kvinner";71;2022;26096
"Kvinner";71;2023;25526
"Kvinner";71;2024;26988
"Kvinner";71;2025;27506
"Kvinner";72;1986;19667
"Kvinner";72;1987;19762
"Kvinner";72;1988;19853
"Kvinner";72;1989;19977
"Kvinner";72;1990;20847
"Kvinner";72;1991;20667
"Kvinner";72;1992;19365
"Kvinner";72;1993;23187
"Kvinner";72;1994;21646
"Kvinner";72;1995;21148
"Kvinner";72;1996;20749
"Kvinner";72;1997;19987
"Kvinner";72;1998;18832
"Kvinner";72;1999;18943
"Kvinner";72;2000;17888
"Kvinner";72;2001;17883
"Kvinner";72;2002;17238
"Kvinner";72;2003;17452
"Kvinner";72;2004;17087
"Kvinner";72;2005;16907
"Kvinner";72;2006;15667
"Kvinner";72;2007;15612
"Kvinner";72;2008;15785
"Kvinner";72;2009;16138
"Kvinner";72;2010;16681
"Kvinner";72;2011;17432
"Kvinner";72;2012;17942
"Kvinner";72;2013;18316
"Kvinner";72;2014;17682
"Kvinner";72;2015;20060
"Kvinner";72;2016;21484
"Kvinner";72;2017;24095
"Kvinner";72;2018;25168
"Kvinner";72;2019;28009
"Kvinner";72;2020;27035
"Kvinner";72;2021;26166
"Kvinner";72;2022;25826
"Kvinner";72;2023;25882
"Kvinner";72;2024;25289
"Kvinner";72;2025;26710
"Kvinner";73;1986;19363
"Kvinner";73;1987;19203
"Kvinner";73;1988;19279
"Kvinner";73;1989;19407
"Kvinner";73;1990;19531
"Kvinner";73;1991;20356
"Kvinner";73;1992;20191
"Kvinner";73;1993;18943
"Kvinner";73;1994;22686
"Kvinner";73;1995;21186
"Kvinner";73;1996;20716
"Kvinner";73;1997;20339
"Kvinner";73;1998;19594
"Kvinner";73;1999;18461
"Kvinner";73;2000;18546
"Kvinner";73;2001;17513
"Kvinner";73;2002;17538
"Kvinner";73;2003;16899
"Kvinner";73;2004;17098
"Kvinner";73;2005;16773
"Kvinner";73;2006;16647
"Kvinner";73;2007;15420
"Kvinner";73;2008;15364
"Kvinner";73;2009;15490
"Kvinner";73;2010;15904
"Kvinner";73;2011;16416
"Kvinner";73;2012;17172
"Kvinner";73;2013;17666
"Kvinner";73;2014;18055
"Kvinner";73;2015;17437
"Kvinner";73;2016;19799
"Kvinner";73;2017;21204
"Kvinner";73;2018;23711
"Kvinner";73;2019;24811
"Kvinner";73;2020;27605
"Kvinner";73;2021;26630
"Kvinner";73;2022;25770
"Kvinner";73;2023;25567
"Kvinner";73;2024;25593
"Kvinner";73;2025;24985
"Kvinner";74;1986;18340
"Kvinner";74;1987;18841
"Kvinner";74;1988;18686
"Kvinner";74;1989;18728
"Kvinner";74;1990;18884
"Kvinner";74;1991;19016
"Kvinner";74;1992;19840
"Kvinner";74;1993;19682
"Kvinner";74;1994;18461
"Kvinner";74;1995;22166
"Kvinner";74;1996;20667
"Kvinner";74;1997;20242
"Kvinner";74;1998;19865
"Kvinner";74;1999;19199
"Kvinner";74;2000;18081
"Kvinner";74;2001;18145
"Kvinner";74;2002;17178
"Kvinner";74;2003;17195
"Kvinner";74;2004;16561
"Kvinner";74;2005;16815
"Kvinner";74;2006;16462
"Kvinner";74;2007;16330
"Kvinner";74;2008;15126
"Kvinner";74;2009;15116
"Kvinner";74;2010;15233
"Kvinner";74;2011;15606
"Kvinner";74;2012;16135
"Kvinner";74;2013;16876
"Kvinner";74;2014;17366
"Kvinner";74;2015;17794
"Kvinner";74;2016;17164
"Kvinner";74;2017;19504
"Kvinner";74;2018;20847
"Kvinner";74;2019;23392
"Kvinner";74;2020;24399
"Kvinner";74;2021;27192
"Kvinner";74;2022;26216
"Kvinner";74;2023;25427
"Kvinner";74;2024;25212
"Kvinner";74;2025;25244
"Kvinner";75;1986;17467
"Kvinner";75;1987;17824
"Kvinner";75;1988;18231
"Kvinner";75;1989;18111
"Kvinner";75;1990;18183
"Kvinner";75;1991;18297
"Kvinner";75;1992;18495
"Kvinner";75;1993;19266
"Kvinner";75;1994;19141
"Kvinner";75;1995;17958
"Kvinner";75;1996;21539
"Kvinner";75;1997;20187
"Kvinner";75;1998;19736
"Kvinner";75;1999;19376
"Kvinner";75;2000;18711
"Kvinner";75;2001;17648
"Kvinner";75;2002;17679
"Kvinner";75;2003;16740
"Kvinner";75;2004;16803
"Kvinner";75;2005;16190
"Kvinner";75;2006;16448
"Kvinner";75;2007;16104
"Kvinner";75;2008;15963
"Kvinner";75;2009;14801
"Kvinner";75;2010;14831
"Kvinner";75;2011;14923
"Kvinner";75;2012;15331
"Kvinner";75;2013;15801
"Kvinner";75;2014;16541
"Kvinner";75;2015;17089
"Kvinner";75;2016;17480
"Kvinner";75;2017;16872
"Kvinner";75;2018;19136
"Kvinner";75;2019;20493
"Kvinner";75;2020;22981
"Kvinner";75;2021;23994
"Kvinner";75;2022;26731
"Kvinner";75;2023;25805
"Kvinner";75;2024;25053
"Kvinner";75;2025;24798
"Kvinner";76;1986;17089
"Kvinner";76;1987;16897
"Kvinner";76;1988;17239
"Kvinner";76;1989;17610
"Kvinner";76;1990;17505
"Kvinner";76;1991;17580
"Kvinner";76;1992;17718
"Kvinner";76;1993;17933
"Kvinner";76;1994;18648
"Kvinner";76;1995;18518
"Kvinner";76;1996;17422
"Kvinner";76;1997;20908
"Kvinner";76;1998;19599
"Kvinner";76;1999;19182
"Kvinner";76;2000;18856
"Kvinner";76;2001;18207
"Kvinner";76;2002;17196
"Kvinner";76;2003;17205
"Kvinner";76;2004;16278
"Kvinner";76;2005;16398
"Kvinner";76;2006;15794
"Kvinner";76;2007;16051
"Kvinner";76;2008;15727
"Kvinner";76;2009;15624
"Kvinner";76;2010;14449
"Kvinner";76;2011;14482
"Kvinner";76;2012;14615
"Kvinner";76;2013;15005
"Kvinner";76;2014;15466
"Kvinner";76;2015;16183
"Kvinner";76;2016;16750
"Kvinner";76;2017;17153
"Kvinner";76;2018;16526
"Kvinner";76;2019;18780
"Kvinner";76;2020;20104
"Kvinner";76;2021;22579
"Kvinner";76;2022;23526
"Kvinner";76;2023;26208
"Kvinner";76;2024;25330
"Kvinner";76;2025;24599
"Kvinner";77;1986;15634
"Kvinner";77;1987;16470
"Kvinner";77;1988;16267
"Kvinner";77;1989;16613
"Kvinner";77;1990;16968
"Kvinner";77;1991;16845
"Kvinner";77;1992;16921
"Kvinner";77;1993;17075
"Kvinner";77;1994;17279
"Kvinner";77;1995;18048
"Kvinner";77;1996;17890
"Kvinner";77;1997;16838
"Kvinner";77;1998;20271
"Kvinner";77;1999;18976
"Kvinner";77;2000;18580
"Kvinner";77;2001;18278
"Kvinner";77;2002;17651
"Kvinner";77;2003;16712
"Kvinner";77;2004;16699
"Kvinner";77;2005;15798
"Kvinner";77;2006;15952
"Kvinner";77;2007;15369
"Kvinner";77;2008;15618
"Kvinner";77;2009;15317
"Kvinner";77;2010;15264
"Kvinner";77;2011;14107
"Kvinner";77;2012;14102
"Kvinner";77;2013;14274
"Kvinner";77;2014;14643
"Kvinner";77;2015;15126
"Kvinner";77;2016;15809
"Kvinner";77;2017;16392
"Kvinner";77;2018;16762
"Kvinner";77;2019;16169
"Kvinner";77;2020;18353
"Kvinner";77;2021;19692
"Kvinner";77;2022;22070
"Kvinner";77;2023;23006
"Kvinner";77;2024;25670
"Kvinner";77;2025;24784
"Kvinner";78;1986;14817
"Kvinner";78;1987;14927
"Kvinner";78;1988;15723
"Kvinner";78;1989;15584
"Kvinner";78;1990;15875
"Kvinner";78;1991;16173
"Kvinner";78;1992;16150
"Kvinner";78;1993;16229
"Kvinner";78;1994;16361
"Kvinner";78;1995;16683
"Kvinner";78;1996;17392
"Kvinner";78;1997;17239
"Kvinner";78;1998;16190
"Kvinner";78;1999;19495
"Kvinner";78;2000;18299
"Kvinner";78;2001;17944
"Kvinner";78;2002;17662
"Kvinner";78;2003;17038
"Kvinner";78;2004;16159
"Kvinner";78;2005;16152
"Kvinner";78;2006;15340
"Kvinner";78;2007;15494
"Kvinner";78;2008;14901
"Kvinner";78;2009;15145
"Kvinner";78;2010;14895
"Kvinner";78;2011;14857
"Kvinner";78;2012;13716
"Kvinner";78;2013;13715
"Kvinner";78;2014;13889
"Kvinner";78;2015;14256
"Kvinner";78;2016;14740
"Kvinner";78;2017;15368
"Kvinner";78;2018;15993
"Kvinner";78;2019;16341
"Kvinner";78;2020;15780
"Kvinner";78;2021;17914
"Kvinner";78;2022;19185
"Kvinner";78;2023;21550
"Kvinner";78;2024;22464
"Kvinner";78;2025;25075
"Kvinner";79;1986;13843
"Kvinner";79;1987;14133
"Kvinner";79;1988;14209
"Kvinner";79;1989;14971
"Kvinner";79;1990;14857
"Kvinner";79;1991;15117
"Kvinner";79;1992;15425
"Kvinner";79;1993;15431
"Kvinner";79;1994;15470
"Kvinner";79;1995;15685
"Kvinner";79;1996;15990
"Kvinner";79;1997;16687
"Kvinner";79;1998;16520
"Kvinner";79;1999;15478
"Kvinner";79;2000;18709
"Kvinner";79;2001;17601
"Kvinner";79;2002;17244
"Kvinner";79;2003;16911
"Kvinner";79;2004;16416
"Kvinner";79;2005;15620
"Kvinner";79;2006;15575
"Kvinner";79;2007;14795
"Kvinner";79;2008;14984
"Kvinner";79;2009;14394
"Kvinner";79;2010;14679
"Kvinner";79;2011;14401
"Kvinner";79;2012;14410
"Kvinner";79;2013;13273
"Kvinner";79;2014;13269
"Kvinner";79;2015;13492
"Kvinner";79;2016;13827
"Kvinner";79;2017;14292
"Kvinner";79;2018;14953
"Kvinner";79;2019;15536
"Kvinner";79;2020;15915
"Kvinner";79;2021;15331
"Kvinner";79;2022;17441
"Kvinner";79;2023;18625
"Kvinner";79;2024;20976
"Kvinner";79;2025;21844
"Kvinner";80;1986;12737
"Kvinner";80;1987;13062
"Kvinner";80;1988;13354
"Kvinner";80;1989;13464
"Kvinner";80;1990;14208
"Kvinner";80;1991;14034
"Kvinner";80;1992;14298
"Kvinner";80;1993;14668
"Kvinner";80;1994;14569
"Kvinner";80;1995;14698
"Kvinner";80;1996;14906
"Kvinner";80;1997;15297
"Kvinner";80;1998;15896
"Kvinner";80;1999;15748
"Kvinner";80;2000;14774
"Kvinner";80;2001;17877
"Kvinner";80;2002;16789
"Kvinner";80;2003;16540
"Kvinner";80;2004;16192
"Kvinner";80;2005;15769
"Kvinner";80;2006;14999
"Kvinner";80;2007;14995
"Kvinner";80;2008;14208
"Kvinner";80;2009;14448
"Kvinner";80;2010;13832
"Kvinner";80;2011;14147
"Kvinner";80;2012;13861
"Kvinner";80;2013;13890
"Kvinner";80;2014;12826
"Kvinner";80;2015;12839
"Kvinner";80;2016;13017
"Kvinner";80;2017;13359
"Kvinner";80;2018;13811
"Kvinner";80;2019;14462
"Kvinner";80;2020;15010
"Kvinner";80;2021;15434
"Kvinner";80;2022;14872
"Kvinner";80;2023;16927
"Kvinner";80;2024;18072
"Kvinner";80;2025;20287
"Kvinner";81;1986;11934
"Kvinner";81;1987;11992
"Kvinner";81;1988;12247
"Kvinner";81;1989;12493
"Kvinner";81;1990;12667
"Kvinner";81;1991;13367
"Kvinner";81;1992;13253
"Kvinner";81;1993;13465
"Kvinner";81;1994;13780
"Kvinner";81;1995;13784
"Kvinner";81;1996;13930
"Kvinner";81;1997;14071
"Kvinner";81;1998;14485
"Kvinner";81;1999;15033
"Kvinner";81;2000;14855
"Kvinner";81;2001;13988
"Kvinner";81;2002;16977
"Kvinner";81;2003;15956
"Kvinner";81;2004;15749
"Kvinner";81;2005;15404
"Kvinner";81;2006;15100
"Kvinner";81;2007;14341
"Kvinner";81;2008;14366
"Kvinner";81;2009;13560
"Kvinner";81;2010;13814
"Kvinner";81;2011;13233
"Kvinner";81;2012;13566
"Kvinner";81;2013;13324
"Kvinner";81;2014;13311
"Kvinner";81;2015;12321
"Kvinner";81;2016;12336
"Kvinner";81;2017;12528
"Kvinner";81;2018;12862
"Kvinner";81;2019;13307
"Kvinner";81;2020;13950
"Kvinner";81;2021;14499
"Kvinner";81;2022;14887
"Kvinner";81;2023;14386
"Kvinner";81;2024;16329
"Kvinner";81;2025;17425
"Kvinner";82;1986;10864
"Kvinner";82;1987;11111
"Kvinner";82;1988;11169
"Kvinner";82;1989;11415
"Kvinner";82;1990;11710
"Kvinner";82;1991;11782
"Kvinner";82;1992;12420
"Kvinner";82;1993;12378
"Kvinner";82;1994;12585
"Kvinner";82;1995;12929
"Kvinner";82;1996;12921
"Kvinner";82;1997;13073
"Kvinner";82;1998;13189
"Kvinner";82;1999;13651
"Kvinner";82;2000;14112
"Kvinner";82;2001;13966
"Kvinner";82;2002;13187
"Kvinner";82;2003;16011
"Kvinner";82;2004;15114
"Kvinner";82;2005;14958
"Kvinner";82;2006;14633
"Kvinner";82;2007;14309
"Kvinner";82;2008;13580
"Kvinner";82;2009;13678
"Kvinner";82;2010;12928
"Kvinner";82;2011;13194
"Kvinner";82;2012;12632
"Kvinner";82;2013;12919
"Kvinner";82;2014;12711
"Kvinner";82;2015;12748
"Kvinner";82;2016;11776
"Kvinner";82;2017;11797
"Kvinner";82;2018;11986
"Kvinner";82;2019;12339
"Kvinner";82;2020;12765
"Kvinner";82;2021;13413
"Kvinner";82;2022;13874
"Kvinner";82;2023;14292
"Kvinner";82;2024;13808
"Kvinner";82;2025;15707
"Kvinner";83;1986;9822
"Kvinner";83;1987;10039
"Kvinner";83;1988;10247
"Kvinner";83;1989;10291
"Kvinner";83;1990;10523
"Kvinner";83;1991;10810
"Kvinner";83;1992;10866
"Kvinner";83;1993;11507
"Kvinner";83;1994;11419
"Kvinner";83;1995;11680
"Kvinner";83;1996;12060
"Kvinner";83;1997;12034
"Kvinner";83;1998;12185
"Kvinner";83;1999;12290
"Kvinner";83;2000;12739
"Kvinner";83;2001;13228
"Kvinner";83;2002;13006
"Kvinner";83;2003;12329
"Kvinner";83;2004;15024
"Kvinner";83;2005;14226
"Kvinner";83;2006;14134
"Kvinner";83;2007;13737
"Kvinner";83;2008;13471
"Kvinner";83;2009;12790
"Kvinner";83;2010;12895
"Kvinner";83;2011;12211
"Kvinner";83;2012;12486
"Kvinner";83;2013;11893
"Kvinner";83;2014;12283
"Kvinner";83;2015;12074
"Kvinner";83;2016;12083
"Kvinner";83;2017;11201
"Kvinner";83;2018;11278
"Kvinner";83;2019;11351
"Kvinner";83;2020;11770
"Kvinner";83;2021;12163
"Kvinner";83;2022;12798
"Kvinner";83;2023;13203
"Kvinner";83;2024;13587
"Kvinner";83;2025;13189
"Kvinner";84;1986;8703
"Kvinner";84;1987;8951
"Kvinner";84;1988;9171
"Kvinner";84;1989;9350
"Kvinner";84;1990;9380
"Kvinner";84;1991;9578
"Kvinner";84;1992;9959
"Kvinner";84;1993;10009
"Kvinner";84;1994;10561
"Kvinner";84;1995;10531
"Kvinner";84;1996;10750
"Kvinner";84;1997;11133
"Kvinner";84;1998;11052
"Kvinner";84;1999;11289
"Kvinner";84;2000;11350
"Kvinner";84;2001;11736
"Kvinner";84;2002;12293
"Kvinner";84;2003;11995
"Kvinner";84;2004;11493
"Kvinner";84;2005;14000
"Kvinner";84;2006;13383
"Kvinner";84;2007;13192
"Kvinner";84;2008;12825
"Kvinner";84;2009;12577
"Kvinner";84;2010;11955
"Kvinner";84;2011;12094
"Kvinner";84;2012;11496
"Kvinner";84;2013;11729
"Kvinner";84;2014;11254
"Kvinner";84;2015;11561
"Kvinner";84;2016;11411
"Kvinner";84;2017;11381
"Kvinner";84;2018;10600
"Kvinner";84;2019;10651
"Kvinner";84;2020;10698
"Kvinner";84;2021;11128
"Kvinner";84;2022;11445
"Kvinner";84;2023;12100
"Kvinner";84;2024;12520
"Kvinner";84;2025;12920
"Kvinner";85;1986;7666
"Kvinner";85;1987;7916
"Kvinner";85;1988;8091
"Kvinner";85;1989;8252
"Kvinner";85;1990;8437
"Kvinner";85;1991;8436
"Kvinner";85;1992;8664
"Kvinner";85;1993;9022
"Kvinner";85;1994;9044
"Kvinner";85;1995;9593
"Kvinner";85;1996;9575
"Kvinner";85;1997;9843
"Kvinner";85;1998;10146
"Kvinner";85;1999;10070
"Kvinner";85;2000;10273
"Kvinner";85;2001;10430
"Kvinner";85;2002;10706
"Kvinner";85;2003;11249
"Kvinner";85;2004;11048
"Kvinner";85;2005;10584
"Kvinner";85;2006;12977
"Kvinner";85;2007;12342
"Kvinner";85;2008;12183
"Kvinner";85;2009;11872
"Kvinner";85;2010;11659
"Kvinner";85;2011;11142
"Kvinner";85;2012;11280
"Kvinner";85;2013;10696
"Kvinner";85;2014;10887
"Kvinner";85;2015;10483
"Kvinner";85;2016;10834
"Kvinner";85;2017;10739
"Kvinner";85;2018;10642
"Kvinner";85;2019;9974
"Kvinner";85;2020;10004
"Kvinner";85;2021;10025
"Kvinner";85;2022;10478
"Kvinner";85;2023;10731
"Kvinner";85;2024;11387
"Kvinner";85;2025;11729
"Kvinner";86;1986;6457
"Kvinner";86;1987;6819
"Kvinner";86;1988;7081
"Kvinner";86;1989;7148
"Kvinner";86;1990;7357
"Kvinner";86;1991;7512
"Kvinner";86;1992;7600
"Kvinner";86;1993;7768
"Kvinner";86;1994;8035
"Kvinner";86;1995;8144
"Kvinner";86;1996;8598
"Kvinner";86;1997;8618
"Kvinner";86;1998;8860
"Kvinner";86;1999;9160
"Kvinner";86;2000;9137
"Kvinner";86;2001;9224
"Kvinner";86;2002;9408
"Kvinner";86;2003;9642
"Kvinner";86;2004;10207
"Kvinner";86;2005;10124
"Kvinner";86;2006;9626
"Kvinner";86;2007;11876
"Kvinner";86;2008;11284
"Kvinner";86;2009;11197
"Kvinner";86;2010;10863
"Kvinner";86;2011;10729
"Kvinner";86;2012;10207
"Kvinner";86;2013;10393
"Kvinner";86;2014;9829
"Kvinner";86;2015;10059
"Kvinner";86;2016;9737
"Kvinner";86;2017;10076
"Kvinner";86;2018;9969
"Kvinner";86;2019;9908
"Kvinner";86;2020;9301
"Kvinner";86;2021;9355
"Kvinner";86;2022;9323
"Kvinner";86;2023;9731
"Kvinner";86;2024;10000
"Kvinner";86;2025;10572
"Kvinner";87;1986;5548
"Kvinner";87;1987;5680
"Kvinner";87;1988;6006
"Kvinner";87;1989;6244
"Kvinner";87;1990;6257
"Kvinner";87;1991;6484
"Kvinner";87;1992;6616
"Kvinner";87;1993;6709
"Kvinner";87;1994;6832
"Kvinner";87;1995;7101
"Kvinner";87;1996;7223
"Kvinner";87;1997;7672
"Kvinner";87;1998;7645
"Kvinner";87;1999;7899
"Kvinner";87;2000;8105
"Kvinner";87;2001;8103
"Kvinner";87;2002;8238
"Kvinner";87;2003;8368
"Kvinner";87;2004;8603
"Kvinner";87;2005;9177
"Kvinner";87;2006;9158
"Kvinner";87;2007;8701
"Kvinner";87;2008;10744
"Kvinner";87;2009;10196
"Kvinner";87;2010;10162
"Kvinner";87;2011;9899
"Kvinner";87;2012;9759
"Kvinner";87;2013;9243
"Kvinner";87;2014;9478
"Kvinner";87;2015;9017
"Kvinner";87;2016;9194
"Kvinner";87;2017;8861
"Kvinner";87;2018;9202
"Kvinner";87;2019;9172
"Kvinner";87;2020;9106
"Kvinner";87;2021;8632
"Kvinner";87;2022;8557
"Kvinner";87;2023;8566
"Kvinner";87;2024;8926
"Kvinner";87;2025;9257
"Kvinner";88;1986;4569
"Kvinner";88;1987;4843
"Kvinner";88;1988;4896
"Kvinner";88;1989;5189
"Kvinner";88;1990;5421
"Kvinner";88;1991;5438
"Kvinner";88;1992;5626
"Kvinner";88;1993;5737
"Kvinner";88;1994;5758
"Kvinner";88;1995;5961
"Kvinner";88;1996;6141
"Kvinner";88;1997;6284
"Kvinner";88;1998;6702
"Kvinner";88;1999;6646
"Kvinner";88;2000;6903
"Kvinner";88;2001;7097
"Kvinner";88;2002;7117
"Kvinner";88;2003;7221
"Kvinner";88;2004;7358
"Kvinner";88;2005;7622
"Kvinner";88;2006;8187
"Kvinner";88;2007;8170
"Kvinner";88;2008;7752
"Kvinner";88;2009;9590
"Kvinner";88;2010;9086
"Kvinner";88;2011;9087
"Kvinner";88;2012;8888
"Kvinner";88;2013;8763
"Kvinner";88;2014;8306
"Kvinner";88;2015;8580
"Kvinner";88;2016;8147
"Kvinner";88;2017;8330
"Kvinner";88;2018;8066
"Kvinner";88;2019;8379
"Kvinner";88;2020;8328
"Kvinner";88;2021;8313
"Kvinner";88;2022;7788
"Kvinner";88;2023;7676
"Kvinner";88;2024;7775
"Kvinner";88;2025;8079
"Kvinner";89;1986;3733
"Kvinner";89;1987;3873
"Kvinner";89;1988;4138
"Kvinner";89;1989;4116
"Kvinner";89;1990;4384
"Kvinner";89;1991;4577
"Kvinner";89;1992;4658
"Kvinner";89;1993;4803
"Kvinner";89;1994;4863
"Kvinner";89;1995;4933
"Kvinner";89;1996;5055
"Kvinner";89;1997;5305
"Kvinner";89;1998;5399
"Kvinner";89;1999;5788
"Kvinner";89;2000;5741
"Kvinner";89;2001;5917
"Kvinner";89;2002;6175
"Kvinner";89;2003;6124
"Kvinner";89;2004;6262
"Kvinner";89;2005;6410
"Kvinner";89;2006;6647
"Kvinner";89;2007;7134
"Kvinner";89;2008;7135
"Kvinner";89;2009;6886
"Kvinner";89;2010;8430
"Kvinner";89;2011;8025
"Kvinner";89;2012;8025
"Kvinner";89;2013;7864
"Kvinner";89;2014;7789
"Kvinner";89;2015;7396
"Kvinner";89;2016;7630
"Kvinner";89;2017;7266
"Kvinner";89;2018;7379
"Kvinner";89;2019;7179
"Kvinner";89;2020;7537
"Kvinner";89;2021;7460
"Kvinner";89;2022;7396
"Kvinner";89;2023;6899
"Kvinner";89;2024;6849
"Kvinner";89;2025;6990
"Kvinner";90;1986;2893
"Kvinner";90;1987;3136
"Kvinner";90;1988;3236
"Kvinner";90;1989;3453
"Kvinner";90;1990;3396
"Kvinner";90;1991;3640
"Kvinner";90;1992;3819
"Kvinner";90;1993;3859
"Kvinner";90;1994;3959
"Kvinner";90;1995;4090
"Kvinner";90;1996;4135
"Kvinner";90;1997;4249
"Kvinner";90;1998;4468
"Kvinner";90;1999;4563
"Kvinner";90;2000;4842
"Kvinner";90;2001;4830
"Kvinner";90;2002;5015
"Kvinner";90;2003;5226
"Kvinner";90;2004;5156
"Kvinner";90;2005;5345
"Kvinner";90;2006;5537
"Kvinner";90;2007;5663
"Kvinner";90;2008;6116
"Kvinner";90;2009;6175
"Kvinner";90;2010;5983
"Kvinner";90;2011;7293
"Kvinner";90;2012;6983
"Kvinner";90;2013;6879
"Kvinner";90;2014;6802
"Kvinner";90;2015;6821
"Kvinner";90;2016;6464
"Kvinner";90;2017;6657
"Kvinner";90;2018;6327
"Kvinner";90;2019;6388
"Kvinner";90;2020;6336
"Kvinner";90;2021;6597
"Kvinner";90;2022;6566
"Kvinner";90;2023;6430
"Kvinner";90;2024;6105
"Kvinner";90;2025;6052
"Kvinner";91;1986;2318
"Kvinner";91;1987;2359
"Kvinner";91;1988;2564
"Kvinner";91;1989;2638
"Kvinner";91;1990;2832
"Kvinner";91;1991;2799
"Kvinner";91;1992;2972
"Kvinner";91;1993;3166
"Kvinner";91;1994;3182
"Kvinner";91;1995;3257
"Kvinner";91;1996;3358
"Kvinner";91;1997;3406
"Kvinner";91;1998;3461
"Kvinner";91;1999;3691
"Kvinner";91;2000;3764
"Kvinner";91;2001;4000
"Kvinner";91;2002;3983
"Kvinner";91;2003;4139
"Kvinner";91;2004;4379
"Kvinner";91;2005;4308
"Kvinner";91;2006;4481
"Kvinner";91;2007;4677
"Kvinner";91;2008;4774
"Kvinner";91;2009;5161
"Kvinner";91;2010;5268
"Kvinner";91;2011;5089
"Kvinner";91;2012;6115
"Kvinner";91;2013;5973
"Kvinner";91;2014;5905
"Kvinner";91;2015;5777
"Kvinner";91;2016;5782
"Kvinner";91;2017;5555
"Kvinner";91;2018;5704
"Kvinner";91;2019;5449
"Kvinner";91;2020;5499
"Kvinner";91;2021;5485
"Kvinner";91;2022;5732
"Kvinner";91;2023;5648
"Kvinner";91;2024;5546
"Kvinner";91;2025;5266
"Kvinner";92;1986;1781
"Kvinner";92;1987;1874
"Kvinner";92;1988;1924
"Kvinner";92;1989;2064
"Kvinner";92;1990;2118
"Kvinner";92;1991;2269
"Kvinner";92;1992;2239
"Kvinner";92;1993;2390
"Kvinner";92;1994;2490
"Kvinner";92;1995;2603
"Kvinner";92;1996;2649
"Kvinner";92;1997;2726
"Kvinner";92;1998;2781
"Kvinner";92;1999;2802
